0:00:00.000;0;0.0.9_Jul 24 2024_15:01:20 PID=15,5,15;
0:00:04.760;3360;OK;-1.24;2.19;0.04
0:00:08.080;3320;OK;-0.29;1.04;0.18
0:00:08.080;3320;DEBUG;
0:00:12.480;3640;OK;-0.13;0.81;0.22
0:00:12.480;3640;DEBUG;
0:00:17.720;4280;OK;-0.03;0.73;0.36
0:00:17.720;4280;DEBUG;
0:00:21.920;4120;OK;0.00;0.75;0.36
0:00:21.920;4120;DEBUG;
0:00:25.800;3720;OK;0.07;0.69;0.35
0:00:25.800;3720;DEBUG;
0:00:29.800;3600;OK;0.11;0.72;0.35
0:00:29.800;3600;DEBUG;
0:00:33.680;3560;OK;0.09;0.71;0.36
0:00:33.680;3560;DEBUG;
0:00:38.800;3960;OK;-0.02;0.79;0.38
0:00:38.800;3960;DEBUG;
0:00:42.520;3640;OK;0.09;0.67;0.37
0:00:42.520;3640;DEBUG;
0:00:46.680;3800;OK;-0.01;0.64;0.33
0:00:46.680;3800;DEBUG;
0:00:50.760;3760;OK;-0.08;0.80;0.34
0:00:50.760;3760;DEBUG;
0:00:54.640;3680;OK;-0.05;0.77;0.34
0:00:54.640;3680;DEBUG;
0:00:58.320;3320;OK;-0.02;0.78;0.35
0:00:58.320;3320;DEBUG;
0:01:01.200;1200;OK;0.33;0.60;0.40
0:01:01.200;1200;DEBUG;
0:01:01.920;2000;OK;0.31;0.60;0.37
0:01:01.920;2000;DEBUG;
0:01:01.920;2000;DEBUG;
0:01:05.960;2680;OK;0.21;0.49;0.37
0:01:05.960;2680;DEBUG;
0:01:10.280;1880;DEBUG;
0:01:13.880;3480;OK;-0.07;0.85;0.39
0:01:13.880;3480;DEBUG;
0:01:17.880;3920;OK;-0.21;0.93;0.39
0:01:17.880;3920;DEBUG;
0:01:21.680;3720;OK;-0.30;0.96;0.34
0:01:21.680;3720;DEBUG;
0:01:25.160;3360;OK;-0.18;0.89;0.31
0:01:25.160;3360;DEBUG;
0:01:28.920;3680;OK;-0.16;0.86;0.31
0:01:28.920;3680;DEBUG;
0:01:33.040;3960;OK;-0.00;0.78;0.32
0:01:33.040;3960;DEBUG;
0:01:36.840;3720;OK;-0.06;0.79;0.32
0:01:36.840;3720;DEBUG;
0:01:40.680;3640;OK;-0.23;0.84;0.33
0:01:40.680;3640;DEBUG;
0:01:44.120;3120;OK;-0.16;0.87;0.34
0:01:44.120;3120;DEBUG;
0:01:48.200;3360;OK;-0.11;0.65;0.33
0:01:48.200;3360;DEBUG;
0:01:52.640;3960;OK;0.01;0.82;0.35
0:01:52.640;3960;DEBUG;
0:01:56.280;3240;OK;0.16;0.60;0.36
0:01:56.280;3240;DEBUG;
0:02:00.440;3240;OK;0.16;0.61;0.35
0:02:00.440;3240;DEBUG;
0:02:05.400;4320;OK;0.16;0.69;0.37
0:02:05.400;4320;DEBUG;
0:02:15.440;0;Stop;
0:02:15.440;135;Summary;0;0;
